filled_at,symbol,side,shares,price,amount,reason,agent_public_id,run_public_id,experiment_run_public_id,closed_pnl,dir,fee
2025-11-20T20:42:20.495Z,GOOGL,BUY,16.73,290.4984,-4860.04,Close Short,,,,153.022570,Close Short,4.374025
2025-11-20T20:42:20.495Z,GOOGL,BUY,20,290.5815,-5811.63,Close Short,,,,181.269600,Close Short,5.230459
2025-11-20T20:42:20.495Z,GOOGL,BUY,50,292.2336,-14611.68,Close Short,,,,370.571540,Close Short,13.150508
2025-11-20T20:43:47.030Z,GOOGL,SELL,0.04,290.3700,11.61,Open Short,,,,0.000000,Open Short,0.003484
2025-11-20T20:43:51.002Z,GOOGL,SELL,0.04,290.3700,11.61,Open Short,,,,0.000000,Open Short,0.003484
2025-11-20T20:43:57.027Z,GOOGL,SELL,0.468,290.3700,135.89,Open Short,,,,0.000000,Open Short,0.040767
2025-11-20T20:44:27.047Z,GOOGL,SELL,0.469,290.3700,136.18,Open Short,,,,0.000000,Open Short,0.040855
2025-11-20T20:45:14.644Z,GOOGL,BUY,51.63,290.3275,-14989.61,Close Short,,,,473.729240,Close Short,13.490635
2025-11-20T21:13:32.927Z,PLTR,SELL,75.88,155.4510,11795.62,Close Long,,,,-173.233640,Close Long,10.616040
2025-11-20T21:34:53.444Z,PLTR,BUY,49.182,154.8100,-7613.87,Open Long,,,,0.000000,Open Long,6.852473
2025-11-20T21:35:11.313Z,PLTR,BUY,3.284,154.8100,-508.40,Open Long,,,,0.000000,Open Long,0.152518
2025-11-20T21:35:32.173Z,PLTR,BUY,3.372,154.8100,-522.02,Open Long,,,,0.000000,Open Long,0.156605
2025-11-20T21:35:48.114Z,PLTR,BUY,0.079,154.8100,-12.23,Open Long,,,,0.000000,Open Long,0.003668
2025-11-20T21:36:18.046Z,PLTR,BUY,0.079,154.8100,-12.23,Open Long,,,,0.000000,Open Long,0.003668
2025-11-20T21:36:48.006Z,PLTR,BUY,0.079,154.8100,-12.23,Open Long,,,,0.000000,Open Long,0.003668
2025-11-20T21:37:24.223Z,PLTR,BUY,3.202,154.8100,-495.70,Open Long,,,,0.000000,Open Long,0.148710
2025-11-20T21:37:45.192Z,PLTR,BUY,3.106,154.8100,-480.84,Open Long,,,,0.000000,Open Long,0.144251
2025-11-20T21:37:48.075Z,PLTR,BUY,0.079,154.8100,-12.23,Open Long,,,,0.000000,Open Long,0.003668
2025-11-20T21:38:06.095Z,PLTR,BUY,2.736,154.8100,-423.56,Open Long,,,,0.000000,Open Long,0.127068
2025-11-20T21:38:06.151Z,PLTR,BUY,1.416,154.8100,-219.21,Open Long,,,,0.000000,Open Long,0.065763
2025-11-20T21:38:18.013Z,PLTR,BUY,0.079,154.8100,-12.23,Open Long,,,,0.000000,Open Long,0.003668
2025-11-20T21:38:26.861Z,PLTR,BUY,2.911,154.8100,-450.65,Open Long,,,,0.000000,Open Long,0.135195
2025-11-20T21:38:47.804Z,PLTR,BUY,2.602,154.8100,-402.82,Open Long,,,,0.000000,Open Long,0.120844
2025-11-20T21:48:58.786Z,PLTR,SELL,72.206,154.8100,11178.21,Close Long,,,,0.000000,Close Long,10.060389
2025-11-20T22:23:18.011Z,PLTR,BUY,0.081,152.1400,-12.32,Open Long,,,,0.000000,Open Long,0.003697
2025-11-20T22:25:20.389Z,PLTR,BUY,13.565,152.1400,-2063.78,Open Long,,,,0.000000,Open Long,0.619133
2025-11-20T22:25:26.153Z,PLTR,BUY,0.177,152.1400,-26.93,Open Long,,,,0.000000,Open Long,0.008078
2025-11-20T22:25:47.075Z,PLTR,BUY,0.153,152.1400,-23.28,Open Long,,,,0.000000,Open Long,0.006983
2025-11-20T23:15:18.079Z,PLTR,BUY,2.215,153.5300,-340.07,Open Long,,,,0.000000,Open Long,0.102019
2025-11-20T23:15:48.008Z,PLTR,BUY,2.215,153.5300,-340.07,Open Long,,,,0.000000,Open Long,0.102019
2025-11-20T23:16:18.103Z,PLTR,BUY,2.215,153.5300,-340.07,Open Long,,,,0.000000,Open Long,0.102019
2025-11-20T23:16:33.981Z,PLTR,BUY,63.355,153.5300,-9726.89,Open Long,,,,0.000000,Open Long,2.918067
2025-11-20T23:38:08.362Z,PLTR,BUY,9.224,155.4400,-1433.78,Open Long,,,,0.000000,Open Long,0.430133
2025-11-20T23:38:11.112Z,PLTR,BUY,10.776,155.4400,-1675.02,Open Long,,,,0.000000,Open Long,0.502506
2025-11-21T00:00:35.737Z,NVDA,BUY,8.722,180.6600,-1575.72,Open Long,,,,0.000000,Open Long,1.418135
2025-11-21T00:01:03.741Z,NVDA,BUY,5,180.6600,-903.30,Open Long,,,,0.000000,Open Long,0.270990
2025-11-21T00:01:06.204Z,NVDA,BUY,0.068,180.6600,-12.28,Open Long,,,,0.000000,Open Long,0.003685
2025-11-21T00:02:57.158Z,NVDA,BUY,0.355,180.6600,-64.13,Open Long,,,,0.000000,Open Long,0.019240
2025-11-21T00:03:02.035Z,NVDA,BUY,5,180.6600,-903.30,Open Long,,,,0.000000,Open Long,0.270990
2025-11-21T00:03:04.014Z,NVDA,BUY,19.885,180.6600,-3592.42,Open Long,,,,0.000000,Open Long,1.077727
2025-11-21T00:23:45.674Z,NVDA,SELL,39.03,181.1900,7071.85,Close Long,,,,20.685900,Close Long,6.364661
2025-11-21T00:24:19.796Z,PLTR,BUY,0.269,156.0100,-41.97,Open Long,,,,0.000000,Open Long,0.012590
2025-11-21T00:24:40.603Z,PLTR,BUY,0.269,156.0100,-41.97,Open Long,,,,0.000000,Open Long,0.012590
2025-11-21T00:25:01.573Z,PLTR,BUY,0.275,156.0100,-42.90,Open Long,,,,0.000000,Open Long,0.012870
2025-11-21T00:25:22.604Z,PLTR,BUY,0.274,156.0100,-42.75,Open Long,,,,0.000000,Open Long,0.012824
2025-11-21T00:25:43.833Z,PLTR,BUY,0.373,156.0100,-58.19,Open Long,,,,0.000000,Open Long,0.017457
2025-11-21T00:26:04.737Z,PLTR,BUY,0.278,156.0100,-43.37,Open Long,,,,0.000000,Open Long,0.013011
2025-11-21T00:26:25.637Z,PLTR,BUY,0.299,156.0100,-46.65,Open Long,,,,0.000000,Open Long,0.013994
2025-11-21T00:26:46.623Z,PLTR,BUY,0.255,156.0100,-39.78,Open Long,,,,0.000000,Open Long,0.011934
2025-11-21T00:27:07.312Z,PLTR,BUY,0.338,156.0100,-52.73,Open Long,,,,0.000000,Open Long,0.015819
2025-11-21T00:27:28.128Z,PLTR,BUY,0.377,156.0100,-58.82,Open Long,,,,0.000000,Open Long,0.017644
2025-11-21T00:27:48.878Z,PLTR,BUY,0.284,156.0100,-44.31,Open Long,,,,0.000000,Open Long,0.013292
2025-11-21T00:33:55.847Z,PLTR,BUY,29.542,155.7400,-4600.87,Open Long,,,,0.000000,Open Long,4.140782
2025-11-21T01:51:12.576Z,PLTR,BUY,63.429,156.6600,-9936.79,Open Long,,,,0.000000,Open Long,2.981036
2025-11-21T02:01:06.694Z,PLTR,BUY,73.381,156.6600,-11495.87,Open Long,,,,0.000000,Open Long,3.448760
2025-11-21T02:06:08.632Z,PLTR,BUY,31.9,156.6600,-4997.45,Open Long,,,,0.000000,Open Long,1.499236
2025-11-21T02:07:41.320Z,PLTR,BUY,3.14,156.5400,-491.54,Open Long,,,,0.000000,Open Long,0.147460
2025-11-21T02:07:43.068Z,PLTR,BUY,2.503,156.5400,-391.82,Open Long,,,,0.000000,Open Long,0.117545
2025-11-21T02:13:59.613Z,PLTR,SELL,311.162,155.8181,48484.66,Close Long,,,,74.695404,Close Long,43.636179
2025-11-21T02:21:11.987Z,NVDA,SELL,46,180.7100,8312.66,Open Short,,,,0.000000,Open Short,7.481394
2025-11-21T02:21:13.073Z,NVDA,SELL,0.1,180.7100,18.07,Open Short,,,,0.000000,Open Short,0.005421
2025-11-21T02:21:13.132Z,NVDA,SELL,5,180.7100,903.55,Open Short,,,,0.000000,Open Short,0.271065
2025-11-21T02:21:14.680Z,NVDA,SELL,5,180.7100,903.55,Open Short,,,,0.000000,Open Short,0.271065
2025-11-21T02:21:16.302Z,NVDA,SELL,5,180.7100,903.55,Open Short,,,,0.000000,Open Short,0.271065
2025-11-21T02:21:17.923Z,NVDA,SELL,5,180.7100,903.55,Open Short,,,,0.000000,Open Short,0.271065
2025-11-21T02:21:19.453Z,NVDA,SELL,5,180.7100,903.55,Open Short,,,,0.000000,Open Short,0.271065
2025-11-21T02:21:20.555Z,NVDA,SELL,0.1,180.7100,18.07,Open Short,,,,0.000000,Open Short,0.005421
2025-11-21T02:21:21.189Z,NVDA,SELL,5,180.7100,903.55,Open Short,,,,0.000000,Open Short,0.271065
2025-11-21T02:21:23.054Z,NVDA,SELL,5,180.7100,903.55,Open Short,,,,0.000000,Open Short,0.271065
2025-11-21T02:21:24.761Z,NVDA,SELL,5,180.7100,903.55,Open Short,,,,0.000000,Open Short,0.271065
2025-11-21T02:21:26.544Z,NVDA,SELL,5,180.7100,903.55,Open Short,,,,0.000000,Open Short,0.271065
2025-11-21T02:21:27.005Z,NVDA,SELL,0.1,180.7100,18.07,Open Short,,,,0.000000,Open Short,0.005421
2025-11-21T02:21:28.220Z,NVDA,SELL,5,180.7100,903.55,Open Short,,,,0.000000,Open Short,0.271065
2025-11-21T02:21:30.110Z,NVDA,SELL,5,180.7100,903.55,Open Short,,,,0.000000,Open Short,0.271065
2025-11-21T02:21:31.901Z,NVDA,SELL,5,180.7100,903.55,Open Short,,,,0.000000,Open Short,0.271065
2025-11-21T02:21:33.581Z,NVDA,SELL,0.9,180.7100,162.64,Open Short,,,,0.000000,Open Short,0.048791
2025-11-21T03:01:14.110Z,NVDA,SELL,16.559,181.0900,2998.67,Open Short,,,,0.000000,Open Short,2.698800
2025-11-21T03:01:41.009Z,NVDA,SELL,0.064,181.0900,11.59,Open Short,,,,0.000000,Open Short,0.003476
2025-11-21T03:36:28.711Z,NVDA,SELL,4.997,180.9400,904.16,Open Short,,,,0.000000,Open Short,0.271247
2025-11-21T03:36:29.002Z,NVDA,SELL,4.1,180.9400,741.85,Open Short,,,,0.000000,Open Short,0.222555
2025-11-21T03:36:30.438Z,NVDA,SELL,5,180.9400,904.70,Open Short,,,,0.000000,Open Short,0.271410
2025-11-21T03:36:30.660Z,NVDA,SELL,4,180.9400,723.76,Open Short,,,,0.000000,Open Short,0.217127
2025-11-21T03:36:30.842Z,NVDA,SELL,4,180.9400,723.76,Open Short,,,,0.000000,Open Short,0.217127
2025-11-21T03:36:32.199Z,NVDA,SELL,5,180.9400,904.70,Open Short,,,,0.000000,Open Short,0.271410
2025-11-21T03:36:33.211Z,NVDA,SELL,2.328,180.9400,421.23,Open Short,,,,0.000000,Open Short,0.126368
2025-11-21T03:36:33.867Z,NVDA,SELL,5,180.9400,904.70,Open Short,,,,0.000000,Open Short,0.271410
2025-11-21T03:36:35.598Z,NVDA,SELL,5,180.9400,904.70,Open Short,,,,0.000000,Open Short,0.271410
2025-11-21T03:36:35.805Z,NVDA,SELL,0.1,180.9400,18.09,Open Short,,,,0.000000,Open Short,0.005428
2025-11-21T03:36:36.164Z,NVDA,SELL,1.567,180.9400,283.53,Open Short,,,,0.000000,Open Short,0.085059
2025-11-21T03:36:36.837Z,NVDA,SELL,8.908,180.9400,1611.81,Open Short,,,,0.000000,Open Short,0.483544
2025-11-21T03:36:43.186Z,NVDA,SELL,3.293,181.0900,596.33,Open Short,,,,0.000000,Open Short,0.178898
2025-11-21T03:36:44.000Z,NVDA,SELL,0.062,181.0900,11.23,Open Short,,,,0.000000,Open Short,0.003368
2025-11-21T03:36:44.798Z,NVDA,SELL,0.022,181.0900,3.98,Open Short,,,,0.000000,Open Short,0.001195
2025-11-21T04:15:18.530Z,PLTR,BUY,50,155.9400,-7797.00,Open Long,,,,0.000000,Open Long,2.339100
2025-11-21T04:37:26.581Z,PLTR,SELL,50,154.9576,7747.88,Close Long,,,,-49.117930,Close Long,6.973082
2025-11-21T04:54:06.671Z,NVDA,SELL,50,179.5300,8976.50,Open Short,,,,0.000000,Open Short,8.078842
2025-11-21T05:00:21.377Z,NVDA,SELL,5,180.1500,900.75,Open Short,,,,0.000000,Open Short,0.270225
2025-11-21T05:00:23.007Z,NVDA,SELL,5,180.1500,900.75,Open Short,,,,0.000000,Open Short,0.270225
2025-11-21T05:00:24.529Z,NVDA,SELL,5,180.1500,900.75,Open Short,,,,0.000000,Open Short,0.270225
2025-11-21T05:00:24.817Z,NVDA,SELL,0.1,180.1500,18.02,Open Short,,,,0.000000,Open Short,0.005404
2025-11-21T05:00:25.931Z,NVDA,SELL,5,180.1500,900.75,Open Short,,,,0.000000,Open Short,0.270225
2025-11-21T05:00:30.835Z,NVDA,SELL,0.1,180.1500,18.02,Open Short,,,,0.000000,Open Short,0.005404
2025-11-21T05:00:36.795Z,NVDA,SELL,0.1,180.1500,18.02,Open Short,,,,0.000000,Open Short,0.005404
