filled_at,symbol,side,shares,price,amount,reason,agent_public_id,run_public_id,experiment_run_public_id,closed_pnl,dir,fee
2025-11-19T01:30:11.263Z,PLTR,BUY,0.181,166.1800,-30.08,Close Short,,,,0.000000,Close Short,0.027070
2025-11-19T01:30:11.263Z,PLTR,BUY,0.191,166.1800,-31.74,Close Short,,,,0.000000,Close Short,0.028566
2025-11-19T01:30:11.263Z,PLTR,BUY,0.121,166.1800,-20.11,Close Short,,,,0.000000,Close Short,0.018097
2025-11-19T05:58:31.882Z,TSLA,SELL,0.072,398.6200,28.70,Open Short,,,,0.000000,Open Short,0.025830
2025-11-19T05:58:31.882Z,TSLA,SELL,0.628,398.6200,250.33,Open Short,,,,0.000000,Open Short,0.225300
2025-11-19T05:58:48.506Z,XYZ100,SELL,0.0329,24456.0000,804.60,Open Short,,,,0.000000,Open Short,0.241380
2025-11-19T05:58:52.624Z,XYZ100,SELL,0.001,24456.0000,24.46,Open Short,,,,0.000000,Open Short,0.007336
2025-11-19T05:58:52.832Z,XYZ100,SELL,0.001,24456.0000,24.46,Open Short,,,,0.000000,Open Short,0.007336
2025-11-19T05:58:55.007Z,PLTR,SELL,0.8,166.1800,132.94,Open Short,,,,0.000000,Open Short,0.039883
2025-11-19T05:59:00.374Z,XYZ100,SELL,0.0004,24456.0000,9.78,Open Short,,,,0.000000,Open Short,0.002934
2025-11-19T05:59:01.759Z,XYZ100,SELL,0.001,24456.0000,24.46,Open Short,,,,0.000000,Open Short,0.007336
2025-11-19T05:59:01.759Z,XYZ100,SELL,0.001,24456.0000,24.46,Open Short,,,,0.000000,Open Short,0.007336
2025-11-19T05:59:06.076Z,XYZ100,SELL,0.0127,24456.0000,310.59,Open Short,,,,0.000000,Open Short,0.093177
2025-11-19T06:00:34.995Z,XYZ100,SELL,0.02,24456.0000,489.12,Open Short,,,,0.000000,Open Short,0.146736
2025-11-19T06:00:47.490Z,PLTR,SELL,0.5,166.1800,83.09,Open Short,,,,0.000000,Open Short,0.024926
2025-11-19T06:09:51.075Z,NVDA,SELL,2.6,181.7200,472.47,Open Short,,,,0.000000,Open Short,0.141741
2025-11-19T06:09:51.075Z,NVDA,SELL,1.1,181.7200,199.89,Open Short,,,,0.000000,Open Short,0.059967
2025-11-19T06:18:29.517Z,NVDA,SELL,0.5,181.7200,90.86,Open Short,,,,0.000000,Open Short,0.027257
2025-11-19T06:21:08.749Z,XYZ100,BUY,0.07,24482.0000,-1713.74,Close Short,,,,-1.820000,Close Short,1.542366
