filled_at,symbol,side,shares,price,amount,reason,agent_public_id,run_public_id,experiment_run_public_id,closed_pnl,dir,fee
2025-11-28T10:28:25.507Z,AMZN,SELL,0.247,230.8100,57.01,Close Long,,,,0.022230,Close Long,0.004560
2025-11-28T10:28:25.507Z,AMZN,SELL,0.135,230.8100,31.16,Close Long,,,,0.012150,Close Long,0.002492
2025-11-28T10:28:25.507Z,AMZN,SELL,0.062,230.8100,14.31,Close Long,,,,0.005580,Close Long,0.001144
2025-11-28T10:28:25.507Z,AMZN,SELL,2.695,230.8100,622.03,Close Long,,,,0.242550,Close Long,0.049762
2025-11-28T10:28:25.507Z,AMZN,SELL,0.086,230.8100,19.85,Close Long,,,,0.007740,Close Long,0.001587
2025-11-28T10:28:25.507Z,AMZN,SELL,3.044,230.8100,702.59,Close Long,,,,0.273960,Close Long,0.056206
2025-11-28T10:28:25.507Z,AMZN,SELL,0.245,230.8100,56.55,Close Long,,,,0.022050,Close Long,0.004523
2025-11-28T10:28:25.507Z,AMZN,SELL,0.248,230.8100,57.24,Close Long,,,,0.022320,Close Long,0.004579
2025-11-28T10:28:25.507Z,AMZN,SELL,0.748,230.8100,172.65,Close Long,,,,0.067320,Close Long,0.013811
2025-11-28T10:37:50.070Z,PLTR,SELL,7.159,166.8500,1194.48,Open Short,,,,0.000000,Open Short,0.028667
2025-11-28T10:37:50.583Z,PLTR,SELL,15.066,166.8500,2513.76,Open Short,,,,0.000000,Open Short,0.060330
2025-11-28T10:37:51.699Z,PLTR,SELL,0.165,166.8500,27.53,Open Short,,,,0.000000,Open Short,0.000660
2025-11-28T10:37:57.393Z,PLTR,SELL,5.0,166.8500,834.25,Open Short,,,,0.000000,Open Short,0.020022
2025-11-28T10:37:58.857Z,PLTR,SELL,5.0,166.8500,834.25,Open Short,,,,0.000000,Open Short,0.020022
2025-11-28T10:41:25.392Z,PLTR,BUY,0.806,166.8200,-134.46,Close Short,,,,0.024180,Close Short,0.010756
2025-11-28T10:41:25.392Z,PLTR,BUY,1.199,166.8800,-200.09,Close Short,,,,-0.035970,Close Short,0.016007
2025-11-28T10:41:25.392Z,PLTR,BUY,14.988,166.9000,-2501.50,Close Short,,,,-0.749400,Close Short,0.200119
2025-11-28T10:41:25.392Z,PLTR,BUY,2.997,166.9700,-500.41,Close Short,,,,-0.359640,Close Short,0.040032
2025-11-28T10:41:25.392Z,PLTR,BUY,0.066,166.9800,-11.02,Close Short,,,,-0.008580,Close Short,0.000881
